Batch_ID,Machine_ID,Line_ID,Product_ID,Temperature,Pressure,Speed,Vibration,Humidity,Operator,Shift,Production_Time,Has_Defect,Defect_Type,Defect_Status
BAT-11080,M-01,Line-1,PROD-D40,74.0,8.45,1229,1.76,48.4,Op-Bob,Morning,2026-05-12 11:29,0,None,PASS
BAT-11081,M-02,Line-1,PROD-A10,73.0,8.04,1176,3.44,48.1,Op-David,Night,2026-04-29 11:29,0,None,PASS
BAT-11082,M-08,Line-4,PROD-A10,76.1,8.91,1253,1.41,43.0,Op-David,Afternoon,2026-03-17 11:29,0,None,PASS
BAT-11083,M-07,Line-4,PROD-B20,80.2,6.18,1427,4.72,60.5,Op-Charlie,Night,2026-06-08 11:29,1,Surface Crack,REWORK
BAT-11084,M-02,Line-1,PROD-D40,72.3,9.38,1182,1.78,43.2,Op-Frank,Afternoon,2026-06-25 11:29,0,None,PASS
BAT-11085,M-07,Line-4,PROD-C30,76.3,5.78,1227,3.8,55.9,Op-Frank,Night,2026-06-28 11:29,0,None,PASS
BAT-11086,M-04,Line-2,PROD-A10,92.1,11.35,1275,4.75,54.6,Op-Elena,Afternoon,2026-02-24 11:29,1,Surface Crack,SCRAP
BAT-11087,M-06,Line-3,PROD-A10,82.8,7.98,1230,2.5,45.2,Op-Alice,Afternoon,2026-05-14 11:29,0,None,PASS
BAT-11088,M-01,Line-1,PROD-C30,73.0,8.87,1161,1.88,45.4,Op-Charlie,Morning,2026-07-25 11:29,0,None,PASS
BAT-11089,M-02,Line-1,PROD-B20,74.1,8.81,1189,2.48,46.5,Op-Bob,Afternoon,2026-04-12 11:29,0,None,PASS
BAT-11090,M-08,Line-4,PROD-B20,72.7,8.24,1227,2.22,41.4,Op-Frank,Morning,2026-05-03 11:29,0,None,PASS
BAT-11091,M-05,Line-3,PROD-D40,76.9,9.13,1152,1.83,43.6,Op-Charlie,Morning,2026-02-26 11:29,0,None,PASS
BAT-11092,M-08,Line-4,PROD-D40,74.0,8.72,1242,3.24,49.2,Op-Elena,Night,2026-03-13 11:29,0,None,PASS
BAT-11093,M-05,Line-3,PROD-D40,70.7,8.61,1159,1.29,47.7,Op-Elena,Afternoon,2026-08-01 11:29,0,None,PASS
BAT-11094,M-02,Line-1,PROD-B20,73.7,7.75,1197,1.67,52.6,Op-David,Morning,2026-03-02 11:29,0,None,PASS
BAT-11095,M-03,Line-2,PROD-C30,70.7,8.39,1253,1.93,53.2,Op-Alice,Morning,2026-03-24 11:29,0,None,PASS
BAT-11096,M-03,Line-2,PROD-D40,76.5,7.67,1181,2.48,47.0,Op-Bob,Morning,2026-06-23 11:29,0,None,PASS
BAT-11097,M-01,Line-1,PROD-C30,77.1,7.93,1262,2.16,42.1,Op-David,Night,2026-06-28 11:29,0,None,PASS
BAT-11098,M-08,Line-4,PROD-C30,75.7,8.61,1210,1.83,45.6,Op-David,Afternoon,2026-07-25 11:29,1,Dimensional Deviation,REWORK
BAT-11099,M-04,Line-2,PROD-C30,86.0,10.3,1389,6.26,69.4,Op-David,Night,2026-05-08 11:29,1,Surface Crack,SCRAP
BAT-11100,M-08,Line-4,PROD-D40,72.8,8.58,1201,2.31,55.8,Op-David,Afternoon,2026-07-05 11:29,0,None,PASS
BAT-11101,M-05,Line-3,PROD-B20,76.9,9.27,1211,2.86,49.3,Op-Charlie,Morning,2026-06-13 11:29,0,None,PASS
BAT-11102,M-05,Line-3,PROD-A10,72.2,9.45,1297,2.5,51.4,Op-Bob,Afternoon,2026-04-23 11:29,0,None,PASS
BAT-11103,M-03,Line-2,PROD-B20,73.6,7.97,1185,2.1,42.4,Op-Frank,Night,2026-04-24 11:29,0,None,PASS
BAT-11104,M-03,Line-2,PROD-B20,76.8,9.07,1161,2.94,52.5,Op-Bob,Morning,2026-03-11 11:29,0,None,PASS
BAT-11105,M-06,Line-3,PROD-B20,72.7,8.6,1227,2.41,51.1,Op-David,Afternoon,2026-05-15 11:29,0,None,PASS
BAT-11106,M-01,Line-1,PROD-C30,73.6,8.86,1212,1.39,48.3,Op-Charlie,Morning,2026-05-16 11:29,0,None,PASS
BAT-11107,M-03,Line-2,PROD-C30,77.4,9.27,1274,2.74,49.2,Op-Alice,Morning,2026-05-24 11:29,0,None,PASS
BAT-11108,M-03,Line-2,PROD-D40,75.1,8.76,1310,2.11,37.1,Op-Charlie,Morning,2026-02-11 11:29,0,None,PASS
BAT-11109,M-06,Line-3,PROD-C30,69.9,8.32,1211,2.92,52.5,Op-David,Afternoon,2026-07-06 11:29,0,None,PASS
BAT-11110,M-08,Line-4,PROD-C30,78.1,9.42,1207,2.26,49.0,Op-Frank,Morning,2026-06-12 11:29,0,None,PASS
BAT-11111,M-03,Line-2,PROD-A10,71.5,9.4,1265,2.3,41.7,Op-Charlie,Morning,2026-05-23 11:29,0,None,PASS
BAT-11112,M-04,Line-2,PROD-D40,88.8,9.5,1402,3.77,71.0,Op-Charlie,Morning,2026-05-04 11:29,1,Dimensional Deviation,SCRAP
BAT-11113,M-04,Line-2,PROD-C30,76.7,10.6,1370,5.31,68.1,Op-Bob,Morning,2026-03-03 11:29,0,None,PASS
BAT-11114,M-08,Line-4,PROD-A10,76.8,7.92,1224,2.06,52.2,Op-Elena,Afternoon,2026-03-31 11:29,0,None,PASS
BAT-11115,M-01,Line-1,PROD-C30,69.7,8.46,1208,2.16,55.8,Op-David,Morning,2026-05-30 11:29,0,None,PASS
BAT-11116,M-06,Line-3,PROD-A10,75.2,9.4,1140,2.37,50.7,Op-Charlie,Afternoon,2026-05-10 11:29,0,None,PASS
BAT-11117,M-08,Line-4,PROD-A10,70.5,9.2,1167,3.07,42.5,Op-Bob,Night,2026-06-03 11:29,0,None,PASS
BAT-11118,M-07,Line-4,PROD-D40,77.1,6.24,1279,4.03,62.4,Op-Charlie,Morning,2026-05-29 11:29,1,Dimensional Deviation,REWORK
BAT-11119,M-02,Line-1,PROD-B20,77.1,8.21,1180,2.24,46.8,Op-Bob,Afternoon,2026-06-11 11:29,0,None,PASS
BAT-11120,M-06,Line-3,PROD-A10,70.8,8.63,1289,1.26,48.8,Op-Elena,Afternoon,2026-03-04 11:29,1,Color Variance,REWORK
BAT-11121,M-08,Line-4,PROD-B20,77.0,8.94,1132,1.52,58.8,Op-Bob,Morning,2026-05-18 11:29,0,None,PASS
BAT-11122,M-08,Line-4,PROD-A10,73.7,8.49,1153,2.44,51.5,Op-Charlie,Night,2026-04-28 11:29,0,None,PASS
BAT-11123,M-08,Line-4,PROD-B20,74.9,8.11,1217,1.15,53.3,Op-Alice,Morning,2026-03-21 11:29,0,None,PASS
BAT-11124,M-08,Line-4,PROD-A10,75.4,9.22,1184,2.07,49.3,Op-Frank,Night,2026-04-24 11:29,0,None,PASS
BAT-11125,M-08,Line-4,PROD-B20,71.9,8.36,1207,1.93,53.4,Op-Alice,Morning,2026-04-21 11:29,0,None,PASS
BAT-11126,M-02,Line-1,PROD-C30,77.3,8.64,1184,1.33,48.2,Op-Elena,Afternoon,2026-07-04 11:29,0,None,PASS
BAT-11127,M-05,Line-3,PROD-D40,74.2,8.4,1233,2.34,45.4,Op-Frank,Morning,2026-05-16 11:29,0,None,PASS
BAT-11128,M-01,Line-1,PROD-C30,76.2,8.86,1214,2.09,38.1,Op-Bob,Night,2026-02-24 11:29,0,None,PASS
BAT-11129,M-08,Line-4,PROD-B20,75.2,8.89,1090,2.22,53.5,Op-Charlie,Morning,2026-02-23 11:29,0,None,PASS
BAT-11130,M-07,Line-4,PROD-C30,80.8,7.5,1304,2.68,49.5,Op-Alice,Afternoon,2026-04-25 11:29,0,None,PASS
BAT-11131,M-02,Line-1,PROD-B20,72.1,8.17,1191,2.57,49.1,Op-Frank,Morning,2026-03-06 11:29,0,None,PASS
BAT-11132,M-03,Line-2,PROD-C30,72.5,9.59,1209,2.39,44.9,Op-Charlie,Night,2026-04-28 11:29,0,None,PASS
BAT-11133,M-06,Line-3,PROD-A10,75.2,8.52,1237,2.1,53.5,Op-Elena,Night,2026-05-11 11:29,0,None,PASS
BAT-11134,M-01,Line-1,PROD-B20,72.1,8.38,1184,2.24,50.5,Op-Elena,Afternoon,2026-05-16 11:29,0,None,PASS
BAT-11135,M-07,Line-4,PROD-C30,80.4,3.31,1509,3.23,53.6,Op-Bob,Morning,2026-04-06 11:29,1,Dimensional Deviation,REWORK
BAT-11136,M-04,Line-2,PROD-A10,94.0,9.37,1398,2.57,74.0,Op-David,Afternoon,2026-03-01 11:29,1,Dimensional Deviation,REWORK
BAT-11137,M-01,Line-1,PROD-D40,70.3,8.67,1212,2.81,51.3,Op-Charlie,Afternoon,2026-08-05 11:29,0,None,PASS
BAT-11138,M-08,Line-4,PROD-C30,77.7,8.23,1299,1.96,50.6,Op-Bob,Night,2026-04-28 11:29,1,Surface Crack,REWORK
BAT-11139,M-03,Line-2,PROD-B20,73.0,8.61,1235,1.58,45.6,Op-Charlie,Morning,2026-04-04 11:29,0,None,PASS
BAT-11140,M-02,Line-1,PROD-D40,69.9,7.77,1301,2.72,56.2,Op-Frank,Morning,2026-03-01 11:29,1,Porosity,SCRAP
BAT-11141,M-01,Line-1,PROD-B20,71.2,8.57,1207,2.1,48.6,Op-Alice,Morning,2026-07-28 11:29,0,None,PASS
BAT-11142,M-01,Line-1,PROD-D40,76.0,8.5,1266,2.36,50.6,Op-Alice,Afternoon,2026-02-21 11:29,0,None,PASS
BAT-11143,M-01,Line-1,PROD-A10,75.6,8.13,1165,2.11,50.8,Op-Alice,Night,2026-04-03 11:29,0,None,PASS
BAT-11144,M-04,Line-2,PROD-B20,81.0,9.11,1446,4.31,77.6,Op-Frank,Afternoon,2026-02-17 11:29,1,Surface Crack,SCRAP
BAT-11145,M-05,Line-3,PROD-C30,70.3,8.77,1176,1.33,52.2,Op-Charlie,Morning,2026-06-18 11:29,0,None,PASS
BAT-11146,M-04,Line-2,PROD-A10,87.8,10.2,1442,6.25,65.1,Op-Alice,Night,2026-02-13 11:29,1,Surface Crack,SCRAP
BAT-11147,M-05,Line-3,PROD-B20,75.6,8.31,1320,2.07,55.9,Op-Elena,Morning,2026-03-07 11:29,0,None,PASS
BAT-11148,M-08,Line-4,PROD-C30,77.6,8.68,1195,2.3,47.7,Op-Frank,Night,2026-03-29 11:29,0,None,PASS
BAT-11149,M-02,Line-1,PROD-B20,71.9,7.74,1220,2.17,51.6,Op-Charlie,Afternoon,2026-05-29 11:29,0,None,PASS
BAT-11150,M-04,Line-2,PROD-D40,83.2,11.51,1571,4.55,65.7,Op-Alice,Afternoon,2026-03-13 11:29,1,Surface Crack,REWORK
BAT-11151,M-08,Line-4,PROD-C30,73.9,9.22,1162,2.89,52.3,Op-Frank,Afternoon,2026-07-02 11:29,0,None,PASS
BAT-11152,M-02,Line-1,PROD-C30,73.9,9.03,1147,2.52,47.1,Op-David,Morning,2026-05-19 11:29,0,None,PASS
BAT-11153,M-05,Line-3,PROD-D40,74.0,8.19,1162,2.32,45.1,Op-Bob,Night,2026-05-25 11:29,0,None,PASS
BAT-11154,M-07,Line-4,PROD-B20,77.5,4.7,1498,3.99,55.4,Op-Alice,Afternoon,2026-08-02 11:29,1,Dimensional Deviation,REWORK
BAT-11155,M-08,Line-4,PROD-A10,71.6,8.37,1175,1.68,48.9,Op-David,Afternoon,2026-06-23 11:29,0,None,PASS
BAT-11156,M-02,Line-1,PROD-A10,77.7,8.2,1153,1.32,44.1,Op-Bob,Afternoon,2026-05-23 11:29,0,None,PASS
BAT-11157,M-02,Line-1,PROD-B20,73.7,8.37,1221,2.35,49.9,Op-Alice,Afternoon,2026-04-01 11:29,0,None,PASS
BAT-11158,M-07,Line-4,PROD-A10,76.7,7.9,1354,3.7,47.4,Op-Bob,Afternoon,2026-06-17 11:29,0,None,PASS
BAT-11159,M-05,Line-3,PROD-D40,77.5,8.72,1223,3.05,47.9,Op-Charlie,Afternoon,2026-07-30 11:29,0,None,PASS
BAT-11160,M-07,Line-4,PROD-D40,83.9,6.25,1319,1.98,52.0,Op-Elena,Afternoon,2026-03-19 11:29,0,None,PASS
BAT-11161,M-02,Line-1,PROD-A10,71.5,8.19,1152,1.92,44.4,Op-Charlie,Afternoon,2026-06-17 11:29,0,None,PASS
BAT-11162,M-03,Line-2,PROD-A10,79.3,7.96,1170,3.03,50.7,Op-Alice,Night,2026-02-23 11:29,0,None,PASS
BAT-11163,M-08,Line-4,PROD-A10,75.7,9.13,1185,1.8,52.2,Op-Bob,Afternoon,2026-07-14 11:29,0,None,PASS
BAT-11164,M-03,Line-2,PROD-C30,73.3,9.35,1235,2.8,43.1,Op-Elena,Night,2026-03-06 11:29,0,None,PASS
BAT-11165,M-08,Line-4,PROD-D40,78.9,8.83,1237,2.29,50.3,Op-Bob,Afternoon,2026-07-29 11:29,0,None,PASS
BAT-11166,M-05,Line-3,PROD-C30,78.1,8.43,1233,2.41,49.8,Op-Elena,Night,2026-02-14 11:29,0,None,PASS
BAT-11167,M-01,Line-1,PROD-D40,74.2,7.95,1194,2.61,48.2,Op-Alice,Afternoon,2026-06-05 11:29,0,None,PASS
BAT-11168,M-07,Line-4,PROD-D40,80.0,7.03,1455,1.91,57.0,Op-David,Morning,2026-02-18 11:29,1,Dimensional Deviation,SCRAP
BAT-11169,M-05,Line-3,PROD-B20,73.5,8.21,1284,2.06,46.5,Op-David,Afternoon,2026-03-16 11:29,0,None,PASS
BAT-11170,M-07,Line-4,PROD-D40,82.4,3.8,1397,4.05,43.8,Op-Alice,Night,2026-08-01 11:29,1,Surface Crack,REWORK
BAT-11171,M-08,Line-4,PROD-D40,69.6,8.99,1168,3.02,47.9,Op-Elena,Morning,2026-06-19 11:29,0,None,PASS
BAT-11172,M-05,Line-3,PROD-D40,75.3,7.72,1171,2.0,45.9,Op-Elena,Afternoon,2026-07-17 11:29,0,None,PASS
BAT-11173,M-05,Line-3,PROD-C30,70.1,8.62,1145,2.18,49.8,Op-Alice,Morning,2026-07-11 11:29,1,Color Variance,REWORK
BAT-11174,M-01,Line-1,PROD-C30,73.8,8.11,1217,1.73,45.2,Op-David,Morning,2026-05-30 11:29,0,None,PASS
BAT-11175,M-06,Line-3,PROD-D40,81.0,8.65,1245,2.81,40.9,Op-Charlie,Morning,2026-07-29 11:29,0,None,PASS
BAT-11176,M-04,Line-2,PROD-C30,80.5,10.74,1399,6.45,76.2,Op-Elena,Morning,2026-08-05 11:29,1,Surface Crack,REWORK
BAT-11177,M-06,Line-3,PROD-B20,76.3,8.07,1255,2.23,43.8,Op-Alice,Night,2026-05-04 11:29,0,None,PASS
BAT-11178,M-07,Line-4,PROD-D40,75.1,6.95,1331,2.46,53.1,Op-Charlie,Morning,2026-08-07 11:29,1,Dimensional Deviation,REWORK
BAT-11179,M-06,Line-3,PROD-D40,73.9,8.01,1158,1.86,56.4,Op-Elena,Afternoon,2026-05-03 11:29,0,None,PASS
BAT-11180,M-08,Line-4,PROD-A10,76.6,8.45,1178,2.12,42.4,Op-Frank,Night,2026-04-03 11:29,0,None,PASS
BAT-11181,M-06,Line-3,PROD-B20,78.3,7.48,1218,2.06,55.7,Op-Elena,Afternoon,2026-05-14 11:29,0,None,PASS
BAT-11182,M-04,Line-2,PROD-D40,82.3,10.42,1494,4.41,57.4,Op-Frank,Morning,2026-06-27 11:29,1,Surface Crack,REWORK
BAT-11183,M-05,Line-3,PROD-D40,77.1,8.47,1175,2.4,45.6,Op-Bob,Night,2026-03-05 11:29,0,None,PASS
BAT-11184,M-02,Line-1,PROD-C30,72.9,6.99,1235,2.1,47.6,Op-Charlie,Morning,2026-07-05 11:29,0,None,PASS
BAT-11185,M-08,Line-4,PROD-D40,74.3,8.98,1214,2.79,45.3,Op-Bob,Afternoon,2026-03-01 11:29,0,None,PASS
BAT-11186,M-05,Line-3,PROD-C30,71.1,8.99,1217,1.46,43.1,Op-David,Night,2026-06-28 11:29,0,None,PASS
BAT-11187,M-07,Line-4,PROD-D40,81.3,8.7,1331,2.57,43.1,Op-Charlie,Night,2026-06-21 11:29,0,None,PASS
BAT-11188,M-03,Line-2,PROD-A10,74.8,8.71,1253,2.5,47.6,Op-Frank,Night,2026-06-22 11:29,0,None,PASS
BAT-11189,M-08,Line-4,PROD-B20,74.6,7.86,1117,2.62,53.0,Op-Frank,Night,2026-06-09 11:29,0,None,PASS
BAT-11190,M-07,Line-4,PROD-A10,73.5,4.38,1196,3.63,53.1,Op-Elena,Morning,2026-05-14 11:29,0,None,PASS
BAT-11191,M-04,Line-2,PROD-B20,85.3,10.59,1541,5.6,75.4,Op-Frank,Night,2026-04-27 11:29,1,Surface Crack,REWORK
BAT-11192,M-02,Line-1,PROD-B20,77.0,8.75,1219,2.29,46.1,Op-David,Afternoon,2026-04-24 11:29,0,None,PASS
BAT-11193,M-05,Line-3,PROD-B20,71.1,9.03,1221,1.49,53.3,Op-David,Morning,2026-03-11 11:29,0,None,PASS
BAT-11194,M-01,Line-1,PROD-B20,73.6,8.34,1266,2.09,44.3,Op-Charlie,Afternoon,2026-06-14 11:29,0,None,PASS
BAT-11195,M-07,Line-4,PROD-D40,72.0,5.7,1258,3.45,60.9,Op-Frank,Morning,2026-04-02 11:29,1,Dimensional Deviation,REWORK
BAT-11196,M-05,Line-3,PROD-C30,76.4,8.31,1142,2.08,45.4,Op-Frank,Night,2026-03-27 11:29,0,None,PASS
BAT-11197,M-01,Line-1,PROD-D40,70.4,9.19,1240,1.88,47.9,Op-Alice,Morning,2026-03-03 11:29,0,None,PASS
BAT-11198,M-05,Line-3,PROD-A10,76.2,9.13,1226,2.65,47.1,Op-David,Afternoon,2026-07-31 11:29,0,None,PASS
BAT-11199,M-02,Line-1,PROD-D40,74.4,8.18,1237,2.26,45.0,Op-Frank,Morning,2026-04-11 11:29,0,None,PASS
BAT-11200,M-02,Line-1,PROD-C30,72.3,9.32,1252,2.06,41.2,Op-David,Morning,2026-04-11 11:29,0,None,PASS
BAT-11201,M-06,Line-3,PROD-C30,73.8,8.84,1171,2.23,49.2,Op-Elena,Night,2026-05-20 11:29,0,None,PASS
BAT-11202,M-04,Line-2,PROD-D40,83.8,9.46,1418,4.0,65.1,Op-Bob,Morning,2026-03-09 11:29,1,Surface Crack,SCRAP
BAT-11203,M-08,Line-4,PROD-D40,74.1,9.35,1161,2.05,48.7,Op-Charlie,Night,2026-02-24 11:29,0,None,PASS
BAT-11204,M-06,Line-3,PROD-A10,74.9,8.27,1214,2.97,41.8,Op-Charlie,Night,2026-05-29 11:29,0,None,PASS
BAT-11205,M-04,Line-2,PROD-C30,86.4,8.19,1455,6.01,75.5,Op-Bob,Afternoon,2026-06-11 11:29,1,Surface Crack,SCRAP
BAT-11206,M-01,Line-1,PROD-A10,77.1,8.12,1199,2.07,53.9,Op-Frank,Night,2026-02-23 11:29,0,None,PASS
BAT-11207,M-04,Line-2,PROD-C30,75.2,7.73,1428,6.38,64.9,Op-Elena,Afternoon,2026-04-30 11:29,1,Dimensional Deviation,SCRAP
BAT-11208,M-02,Line-1,PROD-B20,74.5,9.25,1130,2.1,46.4,Op-David,Afternoon,2026-02-12 11:29,0,None,PASS
BAT-11209,M-07,Line-4,PROD-C30,76.7,6.11,1386,3.97,60.4,Op-Charlie,Morning,2026-04-11 11:29,1,Dimensional Deviation,SCRAP
BAT-11210,M-03,Line-2,PROD-D40,70.2,8.75,1219,1.97,54.7,Op-Frank,Afternoon,2026-07-24 11:29,0,None,PASS
BAT-11211,M-01,Line-1,PROD-C30,75.7,9.05,1238,1.83,43.9,Op-Alice,Afternoon,2026-06-10 11:29,0,None,PASS
BAT-11212,M-06,Line-3,PROD-D40,68.9,8.26,1150,1.91,48.9,Op-Alice,Morning,2026-08-07 11:29,0,None,PASS
BAT-11213,M-02,Line-1,PROD-C30,73.9,8.49,1047,1.92,45.2,Op-David,Night,2026-06-30 11:29,0,None,PASS
BAT-11214,M-08,Line-4,PROD-A10,80.4,8.44,1181,2.14,49.7,Op-Alice,Night,2026-07-24 11:29,0,None,PASS
BAT-11215,M-08,Line-4,PROD-B20,73.5,8.8,1183,2.01,54.0,Op-Alice,Afternoon,2026-04-02 11:29,0,None,PASS
BAT-11216,M-06,Line-3,PROD-A10,78.0,9.05,1159,2.04,51.5,Op-Alice,Morning,2026-04-14 11:29,0,None,PASS
BAT-11217,M-03,Line-2,PROD-D40,76.5,8.22,1196,1.84,54.3,Op-Charlie,Afternoon,2026-06-12 11:29,0,None,PASS
BAT-11218,M-03,Line-2,PROD-C30,73.9,8.19,1243,2.22,48.5,Op-Bob,Night,2026-07-11 11:29,0,None,PASS
BAT-11219,M-05,Line-3,PROD-B20,74.8,9.25,1240,2.0,45.1,Op-Alice,Afternoon,2026-05-15 11:29,0,None,PASS
BAT-11220,M-07,Line-4,PROD-B20,82.8,5.69,1515,4.02,44.7,Op-Alice,Morning,2026-07-02 11:29,1,Surface Crack,SCRAP
BAT-11221,M-02,Line-1,PROD-D40,70.4,7.96,1137,2.75,49.5,Op-Bob,Afternoon,2026-08-08 11:29,0,None,PASS
BAT-11222,M-01,Line-1,PROD-D40,73.4,8.67,1210,2.17,42.1,Op-Elena,Afternoon,2026-07-13 11:29,0,None,PASS
BAT-11223,M-02,Line-1,PROD-C30,71.9,9.96,1233,2.37,48.8,Op-Bob,Night,2026-03-12 11:29,1,Contamination,REWORK
BAT-11224,M-08,Line-4,PROD-D40,73.1,8.46,1238,2.35,55.5,Op-Alice,Morning,2026-04-03 11:29,0,None,PASS
BAT-11225,M-05,Line-3,PROD-C30,77.5,8.61,1224,2.39,51.2,Op-Frank,Afternoon,2026-05-18 11:29,0,None,PASS
BAT-11226,M-04,Line-2,PROD-B20,89.5,11.43,1225,4.21,63.6,Op-Charlie,Night,2026-08-02 11:29,1,Surface Crack,REWORK
BAT-11227,M-03,Line-2,PROD-A10,75.5,9.33,1208,1.69,58.4,Op-Charlie,Afternoon,2026-04-11 11:29,0,None,PASS
BAT-11228,M-04,Line-2,PROD-C30,81.3,11.54,1493,3.25,61.6,Op-Elena,Night,2026-07-25 11:29,1,Dimensional Deviation,REWORK
BAT-11229,M-03,Line-2,PROD-C30,71.5,8.49,1167,2.52,46.5,Op-Frank,Afternoon,2026-08-04 11:29,0,None,PASS
BAT-11230,M-07,Line-4,PROD-D40,86.7,6.28,1430,4.16,56.1,Op-Frank,Night,2026-04-16 11:29,1,Surface Crack,REWORK
BAT-11231,M-01,Line-1,PROD-C30,72.9,8.64,1263,1.73,42.6,Op-Bob,Afternoon,2026-05-11 11:29,0,None,PASS
BAT-11232,M-01,Line-1,PROD-A10,74.3,8.18,1132,2.14,48.5,Op-Charlie,Night,2026-07-18 11:29,0,None,PASS
BAT-11233,M-07,Line-4,PROD-C30,78.2,6.8,1479,3.3,63.2,Op-Bob,Night,2026-02-20 11:29,1,Dimensional Deviation,REWORK
BAT-11234,M-08,Line-4,PROD-C30,75.8,8.76,1186,1.33,50.0,Op-David,Morning,2026-03-04 11:29,0,None,PASS
BAT-11235,M-07,Line-4,PROD-B20,78.8,7.04,1414,2.89,52.5,Op-Charlie,Morning,2026-05-01 11:29,1,Dimensional Deviation,REWORK
BAT-11236,M-05,Line-3,PROD-C30,76.3,8.85,1164,2.21,46.5,Op-David,Afternoon,2026-04-18 11:29,0,None,PASS
BAT-11237,M-05,Line-3,PROD-C30,75.9,8.92,1197,2.02,48.9,Op-David,Morning,2026-05-01 11:29,0,None,PASS
BAT-11238,M-08,Line-4,PROD-B20,71.3,8.35,1222,2.05,51.9,Op-Elena,Night,2026-07-22 11:29,0,None,PASS
BAT-11239,M-01,Line-1,PROD-B20,73.2,9.6,1196,1.84,49.4,Op-Bob,Morning,2026-04-09 11:29,0,None,PASS
BAT-11240,M-08,Line-4,PROD-C30,72.4,9.08,1173,2.5,43.3,Op-Bob,Night,2026-06-09 11:29,0,None,PASS
BAT-11241,M-08,Line-4,PROD-A10,74.4,7.89,1181,2.92,46.2,Op-David,Afternoon,2026-07-03 11:29,0,None,PASS
BAT-11242,M-08,Line-4,PROD-A10,75.9,9.19,1231,1.69,42.2,Op-Frank,Morning,2026-03-13 11:29,0,None,PASS
BAT-11243,M-04,Line-2,PROD-C30,79.7,12.62,1388,7.95,63.9,Op-Bob,Morning,2026-06-20 11:29,1,Dimensional Deviation,REWORK
BAT-11244,M-04,Line-2,PROD-A10,85.7,9.11,1414,5.51,58.5,Op-Elena,Night,2026-03-28 11:29,1,Surface Crack,REWORK
BAT-11245,M-08,Line-4,PROD-A10,69.9,8.89,1197,2.57,48.7,Op-Charlie,Morning,2026-04-23 11:29,0,None,PASS
BAT-11246,M-02,Line-1,PROD-D40,74.5,9.26,1195,2.87,40.0,Op-Charlie,Night,2026-03-09 11:29,0,None,PASS
BAT-11247,M-03,Line-2,PROD-A10,72.8,7.86,1159,1.56,49.6,Op-Alice,Afternoon,2026-07-28 11:29,0,None,PASS
BAT-11248,M-05,Line-3,PROD-A10,77.1,8.94,1230,1.63,49.2,Op-Charlie,Morning,2026-07-27 11:29,0,None,PASS
BAT-11249,M-08,Line-4,PROD-C30,76.2,8.43,1210,2.17,46.9,Op-Frank,Night,2026-07-05 11:29,0,None,PASS
BAT-11250,M-01,Line-1,PROD-C30,74.8,8.98,1223,1.92,51.0,Op-Charlie,Morning,2026-02-28 11:29,0,None,PASS
BAT-11251,M-07,Line-4,PROD-A10,80.1,4.93,1360,2.98,56.6,Op-David,Afternoon,2026-03-27 11:29,1,Dimensional Deviation,SCRAP
BAT-11252,M-07,Line-4,PROD-A10,73.3,7.03,1418,2.16,54.6,Op-Alice,Morning,2026-03-23 11:29,1,Dimensional Deviation,REWORK
BAT-11253,M-03,Line-2,PROD-A10,80.0,9.35,1197,1.21,40.1,Op-Charlie,Afternoon,2026-05-31 11:29,0,None,PASS
BAT-11254,M-05,Line-3,PROD-B20,76.0,8.35,1185,2.51,46.3,Op-Charlie,Night,2026-03-06 11:29,0,None,PASS
BAT-11255,M-04,Line-2,PROD-D40,84.0,8.38,1508,5.87,66.1,Op-David,Afternoon,2026-06-11 11:29,1,Surface Crack,SCRAP
BAT-11256,M-02,Line-1,PROD-D40,75.0,8.76,1298,1.79,50.9,Op-Charlie,Night,2026-03-29 11:29,0,None,PASS
BAT-11257,M-07,Line-4,PROD-A10,85.7,5.11,1405,2.97,52.2,Op-Alice,Night,2026-05-08 11:29,0,None,PASS
BAT-11258,M-04,Line-2,PROD-B20,92.6,8.04,1335,4.44,73.6,Op-David,Night,2026-07-21 11:29,1,Surface Crack,REWORK
BAT-11259,M-08,Line-4,PROD-D40,75.8,8.64,1132,1.7,44.3,Op-Alice,Afternoon,2026-04-27 11:29,0,None,PASS
BAT-11260,M-03,Line-2,PROD-C30,72.5,8.59,1174,2.22,48.9,Op-Bob,Night,2026-05-30 11:29,0,None,PASS
BAT-11261,M-01,Line-1,PROD-A10,76.6,9.2,1208,2.63,54.6,Op-Alice,Night,2026-03-09 11:29,0,None,PASS
BAT-11262,M-07,Line-4,PROD-A10,76.9,6.13,1415,4.1,64.6,Op-David,Night,2026-07-05 11:29,1,Dimensional Deviation,REWORK
BAT-11263,M-02,Line-1,PROD-A10,77.1,9.24,1235,2.39,48.4,Op-Alice,Night,2026-07-29 11:29,0,None,PASS
BAT-11264,M-03,Line-2,PROD-D40,72.0,8.13,1145,2.7,46.2,Op-Alice,Morning,2026-05-27 11:29,0,None,PASS
BAT-11265,M-05,Line-3,PROD-C30,77.9,7.41,1184,3.2,40.8,Op-Elena,Night,2026-06-06 11:29,0,None,PASS
BAT-11266,M-08,Line-4,PROD-C30,74.1,8.03,1178,1.72,45.7,Op-Charlie,Morning,2026-04-05 11:29,0,None,PASS
BAT-11267,M-05,Line-3,PROD-A10,79.1,9.31,1245,2.15,46.7,Op-David,Night,2026-02-14 11:29,1,Surface Crack,REWORK
